IP,Timestamp,Request,Status,Size
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/system/console HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/repository/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/cqresource/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/etc/cloudservices HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/etc/reports HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,POST /bwapp/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_addgallery_page/static/jquery.filetree/connectors/jqueryFileTree.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/c99.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/dumpinfo HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/somenonexistingfile.epl HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/umbraco/ping.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/Trace.axd HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/SDE/timeout.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/manage/CxSense/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/manage/Logs/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/manage/CxSenseWebService/CxSense.asmx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/ws/CxInternetDMZ.asmx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/horde/util/barcode.php?type=../../../../../../../../../../../etc/./passwd%00 HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/status.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/cloud/status.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/owncloud/status.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/ownCloud/status.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/OwnCloud/status.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/remote.php/webdav HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/cloud/remote.php/webdav HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/owncloud/remote.php/webdav HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/ownCloud/remote.php/webdav HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/OwnCloud/remote.php/webdav HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/data/owncloud.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/cloud/data/owncloud.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/owncloud/data/owncloud.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/ownCloud/data/owncloud.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/OwnCloud/data/owncloud.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/Welcome.do HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/filesecure/Welcome.do HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/policyserver/Welcome.do HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/eyekit/eyekit.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/rsa HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/rsa.old HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/dsa HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/dsa.old HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/id_rsa HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/id_rsa.old HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/id_dsa HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/id_dsa.old HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/identity HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/key HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/key.priv HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/sitecore/debug/Trace.xslt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/sitecore/debug/Profile.xslt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/sitecore/shell/sitecore.version.xml HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/sitecore/admin/cache.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/sitecore/admin/stats.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/App_Config/ConnectionStrings.config HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/web.config.Net3_5.MVC HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/web.config.Net4.MVC HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore_data/webdav.lic HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore%20modules/Shell/IndexViewer/MainForm.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/data/logs/nvelocity.log HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/debug/Profile.xslt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/login/default.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/shell/WebService/Service.asmx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/?sc_mode=edit HTTP/1.1,302,0
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/admin/stats.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/wcadmin/login.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sitecore/login?xmlcontrol=Application&url=http://www.example.com&ch=WindowChrome&ic=Applications%2f32x32%2fabout.png&he=About+Sitecore&ma=0&mi=0&re= HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/?xmlcontrol=body%20onload=alert(123) HTTP/1.1,302,0
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/crystal/enterprise10/admin/en/admin.cwr HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/encrypt.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/decrypt.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/encrypt.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/decrypt.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/encrypt.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/decrypt.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/encrypt.jsp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/decrypt.jsp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/encrypt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/decrypt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/FCKeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/class/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/include/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/browser/default/frmcreatefolder.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:55 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/uploadtest.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/asp/connector.asp?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/aspx/connector.aspx?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/cfm/connector.cfm?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/include/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/connectors/lasso/connector.lasso?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/FCKeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/class/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:56 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/connectors/perl/connector.cgi?Command=GetFolders&Type=File&CurrentFolder=%2F HTTP/1.1,404,300
